order_id,order_datetime,customer_id,product_id,store_id,campaign_id,sales_channel_en,sales_channel_ar,payment_method_en,payment_method_ar,quantity,unit_price_egp,discount_pct,gross_sales_egp,discount_egp,net_sales_egp,cost_egp,order_status,currency
ORD2025000000687,2025-09-21 12:04:48,C0000492,P003,S019,CMP002,Amazon Egypt,أمازون مصر,Vodafone Cash,فودافون كاش,1,145.0,0.0,145.0,0.0,145.0,82.0,Completed,جنيه
ORD2025000000688,2025-08-25 04:18:04,C0017165,P009,S014,CMP003,Marketplace,ماركت بليس,Vodafone Cash,فودافون كاش,1,165.0,0.0,165.0,0.0,165.0,92.0,Completed,جنيه
ORD2025000000689,2025-10-05 16:38:28,C0022659,P020,S011,CMP006,Instagram,إنستجرام,Debit Card,بطاقة خصم,1,699.0,0.2,699.0,139.8,559.2,395.0,Cancelled,EGP
ORD2025000000690,2025-08-09 03:37:57,C0014984,P015,S012,CMP007,Retail Store,فرع,Vodafone Cash,فودافون كاش,4,549.0,0.05,2196.0,109.8,2086.2,1220.0,Completed,جنيه
ORD2025000000691,2025-08-16 23:25:21,C0003390,P014,S008,CMP003,Noon,نون,Vodafone Cash,فودافون كاش,2,229.0,0.05,458.0,22.9,435.1,250.0,Completed,EGP
ORD2025000000692,2025-03-04 08:40:42,C0009131,P001,S026,CMP007,Instagram,إنستجرام,Debit Card,بطاقة خصم,4,249.0,0.15,996.0,149.4,846.6,600.0,Completed,جنيه
ORD2025000000693,2025-02-04 05:16:28,C0014393,P004,S010,CMP005,Facebook,فيسبوك,Meeza,ميزة,2,129.0,0.15,258.0,38.7,219.3,140.0,Completed,EGP
ORD2025000000694,2025-04-08 01:38:35,C0007580,P018,S031,CMP001,Website,الموقع الإلكتروني,InstaPay,إنستاباي,2,149.0,0.2,298.0,59.6,238.4,160.0,Completed,جنيه
ORD2025000000695,2025-11-02 09:04:12,C0012092,P008,S001,CMP007,Noon,نون,Vodafone Cash,فودافون كاش,1,179.0,0.2,179.0,35.8,143.2,98.0,Completed,EGP
ORD2025000000696,2025-10-06 18:14:15,C0021919,P014,S012,CMP004,TikTok,تيك توك,Vodafone Cash,فودافون كاش,2,229.0,0.15,458.0,68.7,389.3,250.0,Completed,EGP
ORD2025000000697,2025-05-12 18:13:44,C0005885,P018,S026,CMP002,Noon,نون,InstaPay,إنستاباي,4,149.0,0.2,596.0,119.2,476.8,320.0,Completed,جنيه
ORD2025000000698,2025-05-14 03:48:02,C0021425,P009,S027,CMP006,Facebook,فيسبوك,Cash on Delivery,الدفع عند الاستلام,1,165.0,0.2,165.0,33.0,132.0,92.0,Completed,EGP
ORD2025000000699,2025-05-08 23:41:26,C0016611,P006,S020,CMP004,Retail Store,فرع,Vodafone Cash,فودافون كاش,1,325.0,0.05,325.0,16.25,308.75,190.0,Completed,جنيه مصري
ORD2025000000700,2025-08-22 12:47:26,C0021278,P014,S030,CMP004,Amazon Egypt,أمازون مصر,Cash on Delivery,الدفع عند الاستلام,4,229.0,0.15,916.0,137.4,778.6,500.0,Completed,EGP
ORD2025000000701,2025-07-16 07:43:35,C0007297,P007,S032,CMP006,Facebook,فيسبوك,InstaPay,إنستاباي,2,215.0,0.05,430.0,21.5,408.5,240.0,Completed,جنيه
ORD2025000000702,2025-09-08 00:25:40,C0024445,P012,S033,CMP004,TikTok,تيك توك,Debit Card,بطاقة خصم,3,239.0,0.2,717.0,143.4,573.6,414.0,Completed,EGP
ORD2025000000703,2025-06-16 11:08:05,C0003482,P016,S025,CMP005,Marketplace,ماركت بليس,InstaPay,إنستاباي,2,479.0,0.2,958.0,191.6,766.4,530.0,Cancelled,جنيه
ORD2025000000704,2025-03-28 17:59:26,C0006957,P014,S007,CMP007,Retail Store,فرع,Cash on Delivery,الدفع عند الاستلام,1,229.0,0.05,229.0,11.45,217.55,125.0,Returned,EGP
ORD2025000000705,2025-02-01 20:41:20,C0012628,P008,S015,CMP005,Marketplace,ماركت بليس,Vodafone Cash,فودافون كاش,2,179.0,0.0,358.0,0.0,358.0,196.0,Returned,EGP
ORD2025000000706,2025-07-11 02:16:37,C0004877,P019,S021,CMP002,Marketplace,ماركت بليس,Meeza,ميزة,1,99.0,0.0,99.0,0.0,99.0,52.0,Completed,EGP 
ORD2025000000707,2025-10-28 07:23:09,C0007546,P017,S027,CMP002,Noon,نون,Credit Card,بطاقة ائتمان,2,159.0,0.0,318.0,0.0,318.0,176.0,Completed,EGP
ORD2025000000708,2025-07-01 05:39:16,C0019249,P003,S032,CMP003,Noon,نون,Vodafone Cash,فودافون كاش,1,145.0,0.0,145.0,0.0,145.0,82.0,Completed,جنيه
ORD2025000000709,2025-10-07 10:18:01,C0016765,P010,S013,CMP006,Jumia,جوميا,Credit Card,بطاقة ائتمان,4,195.0,0.05,780.0,39.0,741.0,432.0,Completed,EGP
ORD2025000000710,2025-03-01 02:03:36,C0023054,P002,S031,CMP007,Amazon Egypt,أمازون مصر,Cash on Delivery,الدفع عند الاستلام,5,189.0,0.0,945.0,0.0,945.0,525.0,Completed,EGP
ORD2025000000711,2025-08-29 13:09:42,C0018960,P016,S018,CMP007,Facebook,فيسبوك,InstaPay,إنستاباي,2,479.0,0.15,958.0,143.7,814.3,530.0,Cancelled,EGP
ORD2025000000712,2025-07-25 08:20:14,C0008302,P016,S009,CMP005,Amazon Egypt,أمازون مصر,Vodafone Cash,فودافون كاش,2,479.0,0.1,958.0,95.8,862.2,530.0,Completed,EGP
ORD2025000000713,2025-06-26 13:52:46,C0008039,P013,S018,CMP004,Retail Store,فرع,Meeza,ميزة,1,199.0,0.1,199.0,19.9,179.1,112.0,Completed,جنيه
ORD2025000000714,2025-12-20 17:21:01,C0019456,P018,S001,CMP006,Retail Store,فرع,Vodafone Cash,فودافون كاش,2,149.0,0.05,298.0,14.9,283.1,160.0,Completed,EGP
ORD2025000000715,2025-06-20 03:43:36,C0008046,P017,S004,CMP004,Website,الموقع الإلكتروني,InstaPay,إنستاباي,1,159.0,0.05,159.0,7.95,151.05,88.0,Completed,جنيه
ORD2025000000716,2025-04-20 03:45:47,C0007477,P012,S010,CMP003,Website,الموقع الإلكتروني,InstaPay,إنستاباي,1,239.0,0.2,239.0,47.8,191.2,138.0,Cancelled,EGP
ORD2025000000717,2025-09-08 02:26:29,C0020577,P007,S021,CMP001,Pharmacy,صيدلية,Credit Card,بطاقة ائتمان,1,215.0,0.0,215.0,0.0,215.0,120.0,Completed,جنيه
ORD2025000000718,2025-09-27 10:30:23,C0010141,P006,S020,CMP005,TikTok,تيك توك,Debit Card,بطاقة خصم,1,325.0,0.0,325.0,0.0,325.0,190.0,Completed,جنيه
ORD2025000000719,2025-11-14 13:21:26,C0023509,P010,S029,CMP007,Marketplace,ماركت بليس,Credit Card,بطاقة ائتمان,1,195.0,0.1,195.0,19.5,175.5,108.0,Completed,EGP
ORD2025000000720,2025-11-07 23:30:46,C0023174,P016,S030,CMP001,TikTok,تيك توك,Vodafone Cash,فودافون كاش,2,479.0,0.2,958.0,191.6,766.4,530.0,Completed,EGP
ORD2025000000721,2025-03-04 13:36:33,C0024412,P009,S031,CMP004,Instagram,إنستجرام,Meeza,ميزة,2,165.0,0.2,330.0,66.0,264.0,184.0,Completed,EGP
ORD2025000000722,2025-12-22 22:32:31,C0023445,P019,S011,CMP004,Facebook,فيسبوك,Cash on Delivery,الدفع عند الاستلام,1,99.0,0.0,99.0,0.0,99.0,52.0,Cancelled,EGP
ORD2025000000723,2025-06-18 22:17:20,C0018064,P016,S024,CMP003,Noon,نون,Vodafone Cash,فودافون كاش,2,479.0,0.0,958.0,0.0,958.0,530.0,Completed,EGP
ORD2025000000724,2025-07-12 10:06:04,C0021139,P012,S030,CMP003,Instagram,إنستجرام,Credit Card,بطاقة ائتمان,2,239.0,0.0,478.0,0.0,478.0,276.0,Completed,EGP
ORD2025000000725,2025-10-15 15:28:01,C0010297,P004,S027,CMP004,Pharmacy,صيدلية,Meeza,ميزة,2,129.0,0.0,258.0,0.0,258.0,140.0,Completed,EGP
ORD2025000000726,2025-10-17 11:10:36,C0024478,P018,S033,CMP001,Noon,نون,Debit Card,بطاقة خصم,2,149.0,0.1,298.0,29.8,268.2,160.0,Completed,EGP
ORD2025000000727,2025-09-01 08:30:00,C0011644,P001,S023,CMP007,Marketplace,ماركت بليس,Cash on Delivery,الدفع عند الاستلام,4,249.0,0.1,996.0,99.6,896.4,600.0,Completed,EGP
ORD2025000000728,2025-12-13 02:16:16,C0020059,P005,S018,CMP007,Marketplace,ماركت بليس,Debit Card,بطاقة خصم,1,299.0,0.2,299.0,59.8,239.2,175.0,Completed,جنيه
ORD2025000000729,2025-12-03 10:34:47,C0019169,P003,S008,CMP001,Noon,نون,Debit Card,بطاقة خصم,1,145.0,0.0,145.0,0.0,145.0,82.0,Completed,EGP
ORD2025000000730,2025-12-17 00:32:50,C0009113,P008,S030,CMP005,Pharmacy,صيدلية,Debit Card,بطاقة خصم,3,179.0,0.0,537.0,0.0,537.0,294.0,Completed,EGP 
ORD2025000000731,2025-03-28 03:13:56,C0017394,P004,S003,CMP003,Website,الموقع الإلكتروني,Credit Card,بطاقة ائتمان,1,129.0,0.2,129.0,25.8,103.2,70.0,Completed,EGP
ORD2025000000732,2025-11-26 23:55:49,C0007534,P009,S025,CMP007,TikTok,تيك توك,InstaPay,إنستاباي,1,165.0,0.15,165.0,24.75,140.25,92.0,Pending,EGP
ORD2025000000733,2025-08-14 22:51:09,C0017110,P004,S009,CMP004,Facebook,فيسبوك,Credit Card,بطاقة ائتمان,2,129.0,0.1,258.0,25.8,232.2,140.0,Pending,EGP
ORD2025000000734,2025-04-23 02:32:41,C0019606,P001,S012,CMP005,Retail Store,فرع,Debit Card,بطاقة خصم,1,249.0,0.05,249.0,12.45,236.55,150.0,Completed,EGP
ORD2025000000735,2025-04-14 05:56:54,C0002906,P020,S018,CMP006,Marketplace,ماركت بليس,Vodafone Cash,فودافون كاش,1,699.0,0.15,699.0,104.85,594.15,395.0,Completed,EGP
ORD2025000000736,2025-05-06 19:22:11,C0018466,P001,S011,CMP005,Facebook,فيسبوك,Meeza,ميزة,2,249.0,0.0,498.0,0.0,498.0,300.0,Cancelled,جنيه
ORD2025000000737,2025-04-07 18:04:52,C0023887,P004,S020,CMP002,Jumia,جوميا,Debit Card,بطاقة خصم,2,129.0,0.15,258.0,38.7,219.3,140.0,Pending,جنيه
ORD2025000000738,2025-12-17 08:43:10,C0020648,P006,S003,CMP005,Facebook,فيسبوك,Vodafone Cash,فودافون كاش,4,325.0,0.1,1300.0,130.0,1170.0,760.0,Completed,جنيه مصري
ORD2025000000739,2025-03-16 10:31:54,C0007181,P010,S024,CMP005,Amazon Egypt,أمازون مصر,Debit Card,بطاقة خصم,2,195.0,0.0,390.0,0.0,390.0,216.0,Completed,جنيه
ORD2025000000740,2025-02-05 02:43:50,C0003722,P008,S021,CMP006,Instagram,إنستجرام,InstaPay,إنستاباي,1,179.0,0.0,179.0,0.0,179.0,98.0,Completed,EGP
ORD2025000000741,2025-07-28 04:51:34,C0013743,P016,S011,CMP002,Pharmacy,صيدلية,Cash on Delivery,الدفع عند الاستلام,1,479.0,0.0,479.0,0.0,479.0,265.0,Completed,EGP
ORD2025000000742,2025-05-19 17:09:39,C0014346,P019,S015,CMP003,Website,الموقع الإلكتروني,Cash on Delivery,الدفع عند الاستلام,4,99.0,0.0,396.0,0.0,396.0,208.0,Completed,EGP
ORD2025000000743,2025-01-13 22:23:39,C0003669,P010,S002,CMP002,Noon,نون,InstaPay,إنستاباي,1,195.0,0.0,195.0,0.0,195.0,108.0,Returned,جنيه
ORD2025000000744,2025-07-27 22:38:52,C0016291,P007,S011,CMP001,Pharmacy,صيدلية,Credit Card,بطاقة ائتمان,3,215.0,0.0,645.0,0.0,645.0,360.0,Completed,EGP
ORD2025000000745,2025-02-05 22:31:33,C0002438,P006,S003,CMP001,TikTok,تيك توك,InstaPay,إنستاباي,1,325.0,0.0,325.0,0.0,325.0,190.0,Completed,جنيه
ORD2025000000746,2025-11-02 17:01:45,C0024565,P019,S021,CMP004,TikTok,تيك توك,InstaPay,إنستاباي,2,99.0,0.0,198.0,0.0,198.0,104.0,Completed,EGP 
ORD2025000000747,2025-04-23 10:45:53,C0015686,P012,S015,CMP005,Website,الموقع الإلكتروني,Debit Card,بطاقة خصم,2,239.0,0.15,478.0,71.7,406.3,276.0,Completed,EGP
ORD2025000000748,2025-04-01 15:31:40,C0021717,P005,S014,CMP007,TikTok,تيك توك,Debit Card,بطاقة خصم,1,299.0,0.2,299.0,59.8,239.2,175.0,Completed,EGP
ORD2025000000749,2025-11-12 04:02:56,C0008088,P008,S033,CMP002,Marketplace,ماركت بليس,Meeza,ميزة,1,179.0,0.05,179.0,8.95,170.05,98.0,Completed,جنيه
ORD2025000000750,2025-02-03 13:10:00,C0014043,P017,S008,CMP001,Instagram,إنستجرام,Debit Card,بطاقة خصم,4,159.0,0.2,636.0,127.2,508.8,352.0,Completed,جنيه
ORD2025000000751,2025-09-20 22:41:40,C0014338,P015,S024,CMP003,Pharmacy,صيدلية,Meeza,ميزة,1,549.0,0.0,549.0,0.0,549.0,305.0,Completed,EGP
ORD2025000000752,2025-11-23 20:29:29,C0000129,P004,S026,CMP006,Instagram,إنستجرام,Meeza,ميزة,3,129.0,0.0,387.0,0.0,387.0,210.0,Completed,EGP
ORD2025000000753,2025-06-03 19:40:10,C0004964,P007,S005,CMP006,Noon,نون,Debit Card,بطاقة خصم,5,215.0,0.1,1075.0,107.5,967.5,600.0,Cancelled,EGP
ORD2025000000754,2025-11-07 23:16:40,C0010323,P017,S012,CMP005,Noon,نون,Debit Card,بطاقة خصم,2,159.0,0.2,318.0,63.6,254.4,176.0,Pending,EGP
ORD2025000000755,2025-04-09 16:03:53,C0020580,P008,S003,CMP007,Pharmacy,صيدلية,Credit Card,بطاقة ائتمان,1,179.0,0.2,179.0,35.8,143.2,98.0,Completed,EGP
ORD2025000000756,2025-12-13 19:24:10,C0004299,P008,S012,CMP002,TikTok,تيك توك,Debit Card,بطاقة خصم,2,179.0,0.15,358.0,53.7,304.3,196.0,Completed,EGP
ORD2025000000757,2025-11-09 06:38:06,C0004383,P009,S008,CMP001,Facebook,فيسبوك,Debit Card,بطاقة خصم,1,165.0,0.0,165.0,0.0,165.0,92.0,Completed,EGP
ORD2025000000758,2025-02-26 02:46:59,C0007896,P004,S006,CMP004,Retail Store,فرع,Meeza,ميزة,1,129.0,0.15,129.0,19.35,109.65,70.0,Completed,جنيه
ORD2025000000759,2025-04-03 09:21:54,C0006568,P007,S014,CMP006,Instagram,إنستجرام,InstaPay,إنستاباي,1,215.0,0.0,215.0,0.0,215.0,120.0,Completed,EGP
ORD2025000000760,2025-12-25 04:11:36,C0020662,P018,S003,CMP004,Instagram,إنستجرام,Cash on Delivery,الدفع عند الاستلام,4,149.0,0.0,596.0,0.0,596.0,320.0,Completed,جنيه
ORD2025000000761,2025-10-19 10:03:57,C0003518,P014,S022,CMP007,Website,الموقع الإلكتروني,Credit Card,بطاقة ائتمان,5,229.0,0.0,1145.0,0.0,1145.0,625.0,Completed,EGP
ORD2025000000762,2025-09-27 18:50:13,C0013372,P013,S020,CMP007,Amazon Egypt,أمازون مصر,Debit Card,بطاقة خصم,2,199.0,0.2,398.0,79.6,318.4,224.0,Completed,جنيه
ORD2025000000763,2025-04-23 13:03:23,C0001269,P010,S002,CMP005,Website,الموقع الإلكتروني,Credit Card,بطاقة ائتمان,2,195.0,0.1,390.0,39.0,351.0,216.0,Completed,EGP
ORD2025000000764,2025-10-13 22:39:38,C0006100,P004,S003,CMP005,Amazon Egypt,أمازون مصر,InstaPay,إنستاباي,2,129.0,0.2,258.0,51.6,206.4,140.0,Completed,EGP
ORD2025000000765,2025-03-09 15:17:19,C0005525,P010,S011,CMP001,TikTok,تيك توك,Cash on Delivery,الدفع عند الاستلام,1,195.0,0.1,195.0,19.5,175.5,108.0,Completed,EGP
ORD2025000000766,2025-01-20 15:23:46,C0006300,P004,S007,CMP005,Jumia,جوميا,Meeza,ميزة,3,129.0,0.0,387.0,0.0,387.0,210.0,Completed,جنيه
ORD2025000000767,2025-04-12 11:46:18,C0000971,P005,S011,CMP004,Retail Store,فرع,InstaPay,إنستاباي,5,299.0,0.0,1495.0,0.0,1495.0,875.0,Completed,EGP
ORD2025000000768,2025-11-21 00:37:25,C0024984,P008,S005,CMP002,Amazon Egypt,أمازون مصر,Credit Card,بطاقة ائتمان,1,179.0,0.2,179.0,35.8,143.2,98.0,Completed,EGP
ORD2025000000769,2025-09-07 19:07:33,C0020853,P009,S034,CMP006,Jumia,جوميا,Cash on Delivery,الدفع عند الاستلام,2,165.0,0.05,330.0,16.5,313.5,184.0,Completed,EGP
ORD2025000000770,2025-07-29 19:58:55,C0003086,P017,S033,CMP004,Retail Store,فرع,InstaPay,إنستاباي,2,159.0,0.0,318.0,0.0,318.0,176.0,Completed,EGP
ORD2025000000771,2025-07-05 22:02:57,C0023944,P016,S019,CMP005,Website,الموقع الإلكتروني,Cash on Delivery,الدفع عند الاستلام,3,479.0,0.1,1437.0,143.7,1293.3,795.0,Completed,EGP
ORD2025000000772,2025-12-19 05:00:41,C0023242,P007,S033,CMP005,Retail Store,فرع,InstaPay,إنستاباي,4,215.0,0.15,860.0,129.0,731.0,480.0,Cancelled,EGP
ORD2025000000773,2025-03-09 07:53:05,C0015516,P016,S035,CMP004,Website,الموقع الإلكتروني,InstaPay,إنستاباي,4,479.0,0.1,1916.0,191.6,1724.4,1060.0,Completed,EGP
ORD2025000000774,2025-01-12 15:39:25,C0023804,P017,S003,CMP005,Marketplace,ماركت بليس,Meeza,ميزة,2,159.0,0.15,318.0,47.7,270.3,176.0,Completed,جنيه مصري
ORD2025000000775,2025-02-09 05:15:41,C0013630,P009,S019,CMP001,Pharmacy,صيدلية,Cash on Delivery,الدفع عند الاستلام,2,165.0,0.0,330.0,0.0,330.0,184.0,Completed,جنيه
ORD2025000000776,2025-12-25 06:52:29,C0005816,P006,S032,CMP004,Amazon Egypt,أمازون مصر,Cash on Delivery,الدفع عند الاستلام,3,325.0,0.0,975.0,0.0,975.0,570.0,Completed,EGP
ORD2025000000777,2025-03-21 08:03:14,C0004507,P002,S008,CMP006,Retail Store,فرع,Debit Card,بطاقة خصم,3,189.0,0.15,567.0,85.05,481.95,315.0,Completed,EGP
ORD2025000000778,2025-08-21 21:37:21,C0002962,P006,S009,CMP004,Instagram,إنستجرام,Meeza,ميزة,1,325.0,0.0,325.0,0.0,325.0,190.0,Completed,جنيه
ORD2025000000779,2025-04-29 09:21:54,C0012743,P019,S023,CMP001,Pharmacy,صيدلية,Debit Card,بطاقة خصم,1,99.0,0.0,99.0,0.0,99.0,52.0,Cancelled,جنيه
ORD2025000000780,2025-08-19 22:40:28,C0002746,P003,S035,CMP006,Instagram,إنستجرام,InstaPay,إنستاباي,1,145.0,0.2,145.0,29.0,116.0,82.0,Completed,EGP
ORD2025000000781,2025-02-05 00:19:23,C0024976,P006,S009,CMP003,Retail Store,فرع,Vodafone Cash,فودافون كاش,2,325.0,0.0,650.0,0.0,650.0,380.0,Completed,جنيه
ORD2025000000782,2025-07-08 11:28:48,C0016455,P013,S032,CMP003,Website,الموقع الإلكتروني,Cash on Delivery,الدفع عند الاستلام,3,199.0,0.0,597.0,0.0,597.0,336.0,Completed,جنيه
ORD2025000000783,2025-03-19 23:37:38,C0014350,P013,S028,CMP004,Amazon Egypt,أمازون مصر,Meeza,ميزة,1,199.0,0.1,199.0,19.9,179.1,112.0,Completed,EGP
ORD2025000000784,2025-09-11 13:51:42,C0009172,P018,S021,CMP003,Retail Store,فرع,Credit Card,بطاقة ائتمان,1,149.0,0.1,149.0,14.9,134.1,80.0,Returned,EGP
ORD2025000000785,2025-05-21 21:47:06,C0013835,P009,S001,CMP003,Website,الموقع الإلكتروني,InstaPay,إنستاباي,4,165.0,0.0,660.0,0.0,660.0,368.0,Returned,EGP
ORD2025000000786,2025-04-27 16:31:50,C0022637,P014,S017,CMP003,Jumia,جوميا,InstaPay,إنستاباي,1,229.0,0.0,229.0,0.0,229.0,125.0,Completed,جنيه
ORD2025000000787,2025-03-28 07:42:17,C0012875,P014,S032,CMP003,Website,الموقع الإلكتروني,Vodafone Cash,فودافون كاش,1,229.0,0.0,229.0,0.0,229.0,125.0,Completed,EGP
ORD2025000000788,2025-05-31 19:09:17,C0010061,P015,S035,CMP005,Website,الموقع الإلكتروني,Meeza,ميزة,4,549.0,0.0,2196.0,0.0,2196.0,1220.0,Completed,جنيه
ORD2025000000789,2025-07-21 04:02:33,C0010756,P011,S015,CMP007,TikTok,تيك توك,Credit Card,بطاقة ائتمان,1,219.0,0.0,219.0,0.0,219.0,126.0,Returned,جنيه
ORD2025000000790,2025-05-15 15:10:49,C0013204,P013,S004,CMP006,Noon,نون,Credit Card,بطاقة ائتمان,3,199.0,0.15,597.0,89.55,507.45,336.0,Completed,EGP
ORD2025000000791,2025-05-20 15:43:41,C0001405,P003,S021,CMP003,Instagram,إنستجرام,InstaPay,إنستاباي,1,145.0,0.15,145.0,21.75,123.25,82.0,Completed,جنيه
ORD2025000000792,2025-07-31 22:10:45,C0009906,P006,S014,CMP004,Noon,نون,Credit Card,بطاقة ائتمان,2,325.0,0.2,650.0,130.0,520.0,380.0,Completed,EGP
ORD2025000000793,2025-01-24 23:54:06,C0001130,P012,S011,CMP003,Noon,نون,Meeza,ميزة,3,239.0,0.0,717.0,0.0,717.0,414.0,Completed,EGP
ORD2025000000794,2025-01-25 13:16:05,C0024223,P001,S022,CMP003,TikTok,تيك توك,Meeza,ميزة,5,249.0,0.15,1245.0,186.75,1058.25,750.0,Completed,EGP
ORD2025000000795,2025-11-02 01:11:21,C0021415,P015,S034,CMP006,Facebook,فيسبوك,Vodafone Cash,فودافون كاش,2,549.0,0.0,1098.0,0.0,1098.0,610.0,Completed,EGP
ORD2025000000796,2025-05-18 23:43:33,C0005138,P016,S001,CMP001,Amazon Egypt,أمازون مصر,Meeza,ميزة,2,479.0,0.15,958.0,143.7,814.3,530.0,Cancelled,جنيه
ORD2025000000797,2025-03-11 09:29:53,C0023938,P008,S008,CMP002,Website,الموقع الإلكتروني,Meeza,ميزة,3,179.0,0.2,537.0,107.4,429.6,294.0,Completed,EGP
ORD2025000000798,2025-11-04 11:14:02,C0002755,P018,S022,CMP002,Jumia,جوميا,Credit Card,بطاقة ائتمان,3,149.0,0.1,447.0,44.7,402.3,240.0,Completed,جنيه
ORD2025000000799,2025-01-23 18:06:56,C0004272,P009,S019,CMP006,Jumia,جوميا,Meeza,ميزة,3,165.0,0.1,495.0,49.5,445.5,276.0,completed,جنيه
ORD2025000000800,2025-04-17 02:26:40,C0024581,P010,S004,CMP007,Website,الموقع الإلكتروني,Meeza,ميزة,3,195.0,0.1,585.0,58.5,526.5,324.0,Completed,جنيه
ORD2025000000801,2025-03-26 16:37:32,C0011881,P020,S005,CMP005,Pharmacy,صيدلية,InstaPay,إنستاباي,3,699.0,0.0,2097.0,0.0,2097.0,1185.0,Completed,جنيه
ORD2025000000802,2025-12-08 17:39:07,C0011265,P001,S006,CMP005,Jumia,جوميا,InstaPay,إنستاباي,2,249.0,0.2,498.0,99.6,398.4,300.0,Completed,EGP
ORD2025000000803,2025-02-10 20:00:22,C0002203,P010,S013,CMP007,Noon,نون,Vodafone Cash,فودافون كاش,1,195.0,0.0,195.0,0.0,195.0,108.0,Completed,جنيه
ORD2025000000804,2025-06-26 14:10:10,C0024919,P012,S010,CMP007,Website,الموقع الإلكتروني,Vodafone Cash,فودافون كاش,2,239.0,0.0,478.0,0.0,478.0,276.0,Completed,EGP
ORD2025000000805,2025-12-22 17:39:33,C0007011,P010,S025,CMP007,Website,الموقع الإلكتروني,Credit Card,بطاقة ائتمان,3,195.0,0.0,585.0,0.0,585.0,324.0,Completed,EGP
ORD2025000000806,2025-03-01 13:06:42,C0006835,P006,S019,CMP006,Facebook,فيسبوك,Cash on Delivery,الدفع عند الاستلام,2,325.0,0.2,650.0,130.0,520.0,380.0,Completed,EGP 
ORD2025000000807,2025-03-23 07:37:32,C0014323,P012,S002,CMP003,Pharmacy,صيدلية,Vodafone Cash,فودافون كاش,3,239.0,0.0,717.0,0.0,717.0,414.0,Completed,جنيه
ORD2025000000808,2025-06-26 06:20:01,C0023211,P012,S005,CMP005,Amazon Egypt,أمازون مصر,Credit Card,بطاقة ائتمان,1,239.0,0.2,239.0,47.8,191.2,138.0,Completed,EGP
ORD2025000000809,2025-02-18 03:21:49,C0006158,P007,S015,CMP004,TikTok,تيك توك,Cash on Delivery,الدفع عند الاستلام,2,215.0,0.0,430.0,0.0,430.0,240.0,Cancelled,جنيه
ORD2025000000810,2025-05-19 02:09:59,C0023010,P005,S010,CMP007,Website,الموقع الإلكتروني,Debit Card,بطاقة خصم,1,299.0,0.0,299.0,0.0,299.0,175.0,Completed,جنيه
ORD2025000000811,2025-09-11 08:15:26,C0001011,P007,S025,CMP005,TikTok,تيك توك,Vodafone Cash,فودافون كاش,2,215.0,0.0,430.0,0.0,430.0,240.0,Completed,EGP
ORD2025000000812,2025-01-03 18:32:20,C0004640,P013,S009,CMP005,Noon,نون,Debit Card,بطاقة خصم,3,199.0,0.15,597.0,89.55,507.45,336.0,Completed,EGP 
ORD2025000000813,2025-04-02 06:03:26,C0005679,P013,S030,CMP001,Website,الموقع الإلكتروني,Meeza,ميزة,1,199.0,0.0,199.0,0.0,199.0,112.0,Completed,EGP
ORD2025000000814,2025-09-23 07:18:10,C0019917,P006,S021,CMP006,Amazon Egypt,أمازون مصر,Cash on Delivery,الدفع عند الاستلام,6,325.0,0.1,1950.0,195.0,1755.0,1140.0,Pending,EGP
ORD2025000000815,2025-04-17 14:56:26,C0020767,P013,S029,CMP006,Facebook,فيسبوك,Meeza,ميزة,2,199.0,0.1,398.0,39.8,358.2,224.0,Completed,EGP
ORD2025000000816,2025-10-05 10:38:46,C0019368,P014,S006,CMP005,Jumia,جوميا,Vodafone Cash,فودافون كاش,1,229.0,0.15,229.0,34.35,194.65,125.0,Completed,EGP
ORD2025000000817,2025-09-20 08:30:40,C0003452,P019,S014,CMP005,Noon,نون,InstaPay,إنستاباي,2,99.0,0.0,198.0,0.0,198.0,104.0,Completed,EGP
ORD2025000000818,2025-10-10 06:39:14,C0000259,P010,S018,CMP006,Retail Store,فرع,Meeza,ميزة,2,195.0,0.0,390.0,0.0,390.0,216.0,Completed,EGP
ORD2025000000819,2025-10-02 02:20:35,C0024868,P020,S017,CMP005,Facebook,فيسبوك,Debit Card,بطاقة خصم,2,699.0,0.0,1398.0,0.0,1398.0,790.0,Completed,EGP 
ORD2025000000820,2025-06-12 15:07:01,C0000794,P001,S004,CMP007,Retail Store,فرع,Debit Card,بطاقة خصم,3,249.0,0.15,747.0,112.05,634.95,450.0,Completed,EGP
ORD2025000000821,2025-09-28 02:32:32,C0005197,P009,S033,CMP006,Marketplace,ماركت بليس,Credit Card,بطاقة ائتمان,1,165.0,0.0,165.0,0.0,165.0,92.0,Completed,جنيه
ORD2025000000822,2025-02-09 04:45:39,C0000890,P009,S012,CMP001,Instagram,إنستجرام,InstaPay,إنستاباي,5,165.0,0.2,825.0,165.0,660.0,460.0,Completed,EGP
ORD2025000000823,2025-08-16 21:10:22,C0015189,P007,S035,CMP005,TikTok,تيك توك,InstaPay,إنستاباي,1,215.0,0.15,215.0,32.25,182.75,120.0,Completed,EGP
ORD2025000000824,2025-11-02 09:03:52,C0019764,P001,S017,CMP001,Marketplace,ماركت بليس,Vodafone Cash,فودافون كاش,6,249.0,0.1,1494.0,149.4,1344.6,900.0,Completed,EGP
