month,store_id,product_id,opening_stock,received_qty,sold_qty,damaged_qty,closing_stock
2025-04-01,S033,P016,113,170,214,1,68
2025-04-01,S033,P017,158,139,116,2,179
2025-04-01,S033,P018,59,156,197,1,17
2025-04-01,S033,P019,74,128,186,3,13
2025-04-01,S033,P020,218,116,38,2,294
2025-04-01,S034,P001,222,164,166,1,219
2025-04-01,S034,P002,202,131,18,2,313
2025-04-01,S034,P003,164,103,136,2,129
2025-04-01,S034,P004,173,162,307,1,27
2025-04-01,S034,P005,95,166,162,2,97
2025-04-01,S034,P006,54,26,14,0,66
2025-04-01,S034,P007,221,131,249,0,103
2025-04-01,S034,P008,130,2,40,0,92
2025-04-01,S034,P009,68,116,100,0,84
2025-04-01,S034,P010,103,53,104,0,52
2025-04-01,S034,P011,174,114,163,0,125
2025-04-01,S034,P012,189,89,204,0,74
2025-04-01,S034,P013,209,65,191,1,82
2025-04-01,S034,P014,69,160,80,2,147
2025-04-01,S034,P015,206,106,241,2,69
2025-04-01,S034,P016,169,175,219,0,125
2025-04-01,S034,P017,157,29,68,0,118
2025-04-01,S034,P018,195,47,151,3,88
2025-04-01,S034,P019,192,97,139,1,149
2025-04-01,S034,P020,130,103,60,0,173
2025-04-01,S035,P001,70,59,44,0,85
2025-04-01,S035,P002,232,168,97,0,303
2025-04-01,S035,P003,133,54,57,0,130
2025-04-01,S035,P004,81,32,99,2,12
2025-04-01,S035,P005,65,16,73,0,8
2025-04-01,S035,P006,81,24,19,2,84
2025-04-01,S035,P007,46,142,95,3,90
2025-04-01,S035,P008,178,86,71,0,193
2025-04-01,S035,P009,80,133,68,2,143
2025-04-01,S035,P010,199,59,145,3,110
2025-04-01,S035,P011,179,13,161,3,28
2025-04-01,S035,P012,205,125,29,0,301
2025-04-01,S035,P013,162,30,118,1,73
2025-04-01,S035,P014,121,30,73,0,78
2025-04-01,S035,P015,206,10,171,1,44
2025-04-01,S035,P016,220,125,92,0,253
2025-04-01,S035,P017,177,20,53,2,142
2025-04-01,S035,P018,226,89,170,3,142
2025-04-01,S035,P019,61,23,72,0,12
2025-04-01,S035,P020,97,65,51,0,111
2025-05-01,S001,P001,171,44,65,2,148
2025-05-01,S001,P002,228,26,72,0,182
2025-05-01,S001,P003,166,105,264,0,7
2025-05-01,S001,P004,201,13,55,0,159
2025-05-01,S001,P005,119,133,1,2,249
2025-05-01,S001,P006,143,40,9,2,172
2025-05-01,S001,P007,248,92,293,2,45
2025-05-01,S001,P008,200,10,174,1,35
2025-05-01,S001,P009,110,48,77,0,81
2025-05-01,S001,P010,23,149,71,3,98
2025-05-01,S001,P011,214,66,235,3,42
2025-05-01,S001,P012,172,5,150,2,25
2025-05-01,S001,P013,151,161,75,0,237
2025-05-01,S001,P014,236,104,105,0,235
2025-05-01,S001,P015,146,165,291,0,20
2025-05-01,S001,P016,72,55,87,0,40
2025-05-01,S001,P017,60,22,37,0,45
2025-05-01,S001,P018,124,174,238,0,60
2025-05-01,S001,P019,43,46,83,0,6
2025-05-01,S001,P020,241,60,93,0,208
2025-05-01,S002,P001,201,178,77,0,302
2025-05-01,S002,P002,32,132,55,2,107
2025-05-01,S002,P003,232,30,139,0,123
2025-05-01,S002,P004,170,56,124,2,100
2025-05-01,S002,P005,137,123,253,3,4
2025-05-01,S002,P006,88,13,77,1,23
2025-05-01,S002,P007,151,62,19,2,192
2025-05-01,S002,P008,141,62,69,3,131
2025-05-01,S002,P009,216,68,227,1,56
2025-05-01,S002,P010,218,158,302,2,72
2025-05-01,S002,P011,65,0,22,0,43
2025-05-01,S002,P012,88,164,107,1,144
2025-05-01,S002,P013,55,93,49,-1,98
2025-05-01,S002,P014,103,55,141,3,14
2025-05-01,S002,P015,206,138,95,2,247
2025-05-01,S002,P016,177,169,139,2,205
2025-05-01,S002,P017,108,166,231,0,43
2025-05-01,S002,P018,100,100,0,2,198
2025-05-01,S002,P019,152,153,143,2,160
2025-05-01,S002,P020,100,127,128,1,98
2025-05-01,S003,P001,117,178,70,2,223
2025-05-01,S003,P002,107,92,133,2,64
2025-05-01,S003,P003,141,3,64,0,80
2025-05-01,S003,P004,101,57,108,1,49
2025-05-01,S003,P005,77,143,94,0,126
2025-05-01,S003,P006,185,136,2,0,319
2025-05-01,S003,P007,155,132,30,3,254
2025-05-01,S003,P008,48,149,104,0,93
2025-05-01,S003,P009,33,60,61,2,30
2025-05-01,S003,P010,156,62,5,0,213
2025-05-01,S003,P011,177,122,492,3,173
2025-05-01,S003,P012,28,48,74,0,2
2025-05-01,S003,P013,143,99,40,0,202
2025-05-01,S003,P014,96,13,13,0,96
2025-05-01,S003,P015,137,53,56,1,133
2025-05-01,S003,P016,128,174,250,1,51
2025-05-01,S003,P017,189,5,1,0,193
2025-05-01,S003,P018,132,48,155,2,23
2025-05-01,S003,P019,57,133,106,1,83
2025-05-01,S003,P020,157,78,196,0,39
2025-05-01,S004,P001,39,99,116,3,19
2025-05-01,S004,P002,169,10,136,2,41
2025-05-01,S004,P003,85,40,116,3,6
2025-05-01,S004,P004,33,56,31,0,58
2025-05-01,S004,P005,214,98,50,3,259
2025-05-01,S004,P006,241,174,39,3,373
2025-05-01,S004,P007,58,143,11,0,190
2025-05-01,S004,P008,87,5,0,2,90
2025-05-01,S004,P009,125,30,113,0,42
2025-05-01,S004,P010,210,47,167,0,90
2025-05-01,S004,P011,225,16,218,2,21
2025-05-01,S004,P012,197,78,98,1,176
2025-05-01,S004,P013,32,123,88,0,67
2025-05-01,S004,P014,124,121,207,1,37
2025-05-01,S004,P015,192,150,328,0,14
2025-05-01,S004,P016,204,99,48,1,254
2025-05-01,S004,P017,78,146,10,2,212
2025-05-01,S004,P018,182,85,122,0,145
2025-05-01,S004,P019,169,136,213,3,89
2025-05-01,S004,P020,147,138,277,0,8
2025-05-01,S005,P001,161,122,88,2,193
2025-05-01,S005,P002,84,64,76,1,71
2025-05-01,S005,P003,179,62,62,2,177
2025-05-01,S005,P004,27,138,75,2,88
2025-05-01,S005,P005,110,64,78,0,96
2025-05-01,S005,P006,70,71,42,0,99
2025-05-01,S005,P007,202,115,288,1,28
2025-05-01,S005,P008,207,109,259,0,57
2025-05-01,S005,P009,51,45,96,0,0
2025-05-01,S005,P010,214,1,107,3,105
2025-05-01,S005,P011,39,22,34,1,-10
2025-05-01,S005,P012,224,35,184,-1,75
2025-05-01,S005,P013,131,149,124,1,155
2025-05-01,S005,P014,30,10,35,1,4
2025-05-01,S005,P015,171,110,243,0,38
2025-05-01,S005,P016,148,52,145,2,53
2025-05-01,S005,P017,66,142,12,2,194
2025-05-01,S005,P018,108,104,43,0,169
2025-05-01,S005,P019,80,151,186,0,45
2025-05-01,S005,P020,33,65,86,0,12
2025-05-01,S006,P001,180,86,191,0,75
2025-05-01,S006,P002,182,97,90,0,189
2025-05-01,S006,P003,206,47,151,3,99
2025-05-01,S006,P004,126,88,39,0,175
2025-05-01,S006,P005,236,93,276,0,53
2025-05-01,S006,P006,246,160,107,0,299
2025-05-01,S006,P007,83,22,60,0,45
2025-05-01,S006,P008,172,112,249,3,32
2025-05-01,S006,P009,134,90,133,0,-10
2025-05-01,S006,P010,60,56,0,0,116
2025-05-01,S006,P011,195,115,152,0,158
2025-05-01,S006,P012,212,1,170,0,43
2025-05-01,S006,P013,160,110,173,0,97
2025-05-01,S006,P014,232,66,224,0,74
2025-05-01,S006,P015,233,147,234,0,146
2025-05-01,S006,P016,33,104,94,2,41
2025-05-01,S006,P017,124,102,201,0,25
2025-05-01,S006,P018,138,83,54,2,165
2025-05-01,S006,P019,71,105,60,2,114
2025-05-01,S006,P020,160,142,267,0,35
2025-05-01,S007,P001,234,84,91,0,227
2025-05-01,S007,P002,59,115,61,0,113
2025-05-01,S007,P003,91,134,35,3,187
2025-05-01,S007,P004,224,20,44,0,200
2025-05-01,S007,P005,236,27,79,0,184
2025-05-01,S007,P006,91,150,192,2,47
2025-05-01,S007,P007,208,110,161,0,157
2025-05-01,S007,P008,211,156,223,0,144
2025-05-01,S007,P009,94,88,85,0,97
2025-05-01,S007,P010,168,107,143,1,131
2025-05-01,S007,P011,176,84,84,0,176
2025-05-01,S007,P012,237,15,184,0,68
2025-05-01,S007,P013,94,91,164,0,21
2025-05-01,S007,P014,232,102,23,2,309
2025-05-01,S007,P015,208,157,44,3,318
2025-05-01,S007,P016,23,74,85,0,12
2025-05-01,S007,P017,206,61,47,3,217
2025-05-01,S007,P018,129,117,226,1,19
2025-05-01,S007,P019,134,175,183,0,126
2025-05-01,S007,P020,220,136,166,0,190
2025-05-01,S008,P001,215,163,107,0,271
2025-05-01,S008,P002,37,137,37,0,137
2025-05-01,S008,P003,78,180,43,2,213
2025-05-01,S008,P004,155,99,101,1,152
2025-05-01,S008,P005,72,81,57,3,93
2025-05-01,S008,P006,147,72,47,2,170
2025-05-01,S008,P007,34,142,77,3,96
2025-05-01,S008,P008,44,67,27,0,84
2025-05-01,S008,P009,164,17,31,0,150
2025-05-01,S008,P010,32,132,13,0,151
2025-05-01,S008,P011,207,33,235,1,-10
2025-05-01,S008,P012,239,168,195,0,212
2025-05-01,S008,P013,235,158,291,1,101
2025-05-01,S008,P014,20,57,61,0,16
2025-05-01,S008,P015,246,27,252,3,18
2025-05-01,S008,P016,192,58,0,2,248
2025-05-01,S008,P017,55,98,139,2,12
2025-05-01,S008,P018,154,23,0,0,177
2025-05-01,S008,P019,84,162,12,1,233
2025-05-01,S008,P020,193,19,8,3,201
2025-05-01,S009,P001,129,158,182,1,104
2025-05-01,S009,P002,185,115,279,3,18
2025-05-01,S009,P003,161,162,17,1,305
2025-05-01,S009,P004,105,178,261,0,22
2025-05-01,S009,P005,28,14,28,0,14
2025-05-01,S009,P006,183,75,112,1,145
2025-05-01,S009,P007,137,95,128,0,104
2025-05-01,S009,P008,58,88,13,3,130
2025-05-01,S009,P009,156,12,119,0,49
2025-05-01,S009,P010,172,11,152,0,31
2025-05-01,S009,P011,246,27,2,1,270
2025-05-01,S009,P012,219,144,16,0,347
2025-05-01,S009,P013,22,143,126,0,39
2025-05-01,S009,P014,63,10,66,1,6
2025-05-01,S009,P015,105,27,15,0,117
2025-05-01,S009,P016,94,23,114,0,3
2025-05-01,S009,P017,82,123,154,0,51
2025-05-01,S009,P018,250,162,120,0,292
2025-05-01,S009,P019,193,156,45,0,304
2025-05-01,S009,P020,187,22,44,0,165
2025-05-01,S010,P001,50,45,64,2,29
2025-05-01,S010,P002,167,83,147,3,100
2025-05-01,S010,P003,242,110,140,0,212
2025-05-01,S010,P004,60,119,89,3,87
2025-05-01,S010,P005,139,77,214,0,2
2025-05-01,S010,P006,195,169,128,0,236
2025-05-01,S010,P007,61,55,63,0,53
2025-05-01,S010,P008,89,98,59,0,128
2025-05-01,S010,P009,129,75,179,3,22
2025-05-01,S010,P010,66,78,112,2,30
2025-05-01,S010,P011,108,113,161,2,58
2025-05-01,S010,P012,66,98,6,3,155
2025-05-01,S010,P013,115,136,188,0,63
2025-05-01,S010,P014,52,176,47,0,181
2025-05-01,S010,P015,119,118,147,0,90
2025-05-01,S010,P016,93,95,171,0,17
2025-05-01,S010,P017,195,104,11,3,285
2025-05-01,S010,P018,187,94,64,0,217
2025-05-01,S010,P019,237,7,87,0,157
2025-05-01,S010,P020,83,130,13,0,200
2025-05-01,S011,P001,159,49,177,3,28
2025-05-01,S011,P002,37,153,172,3,15
2025-05-01,S011,P003,102,87,86,2,101
2025-05-01,S011,P004,130,48,49,0,129
2025-05-01,S011,P005,43,137,46,1,133
2025-05-01,S011,P006,66,3,36,2,31
2025-05-01,S011,P007,21,47,67,1,0
2025-05-01,S011,P008,152,88,231,0,9
2025-05-01,S011,P009,42,105,38,0,109
2025-05-01,S011,P010,220,105,262,0,63
2025-05-01,S011,P011,183,113,241,3,52
2025-05-01,S011,P012,145,178,161,0,162
2025-05-01,S011,P013,53,68,20,3,98
2025-05-01,S011,P014,199,59,233,0,25
2025-05-01,S011,P015,142,49,163,3,25
2025-05-01,S011,P016,225,66,141,0,150
2025-05-01,S011,P017,152,41,131,0,-10
2025-05-01,S011,P018,82,49,127,0,4
2025-05-01,S011,P019,226,24,152,3,95
2025-05-01,S011,P020,172,147,230,0,89
2025-05-01,S012,P001,125,17,79,0,63
2025-05-01,S012,P002,59,26,77,2,6
2025-05-01,S012,P003,23,142,53,0,112
2025-05-01,S012,P004,109,43,41,1,110
2025-05-01,S012,P005,155,89,55,1,188
2025-05-01,S012,P006,48,111,88,1,136
2025-05-01,S012,P007,43,139,70,0,112
2025-05-01,S012,P008,143,11,94,0,60
2025-05-01,S012,P009,161,108,211,2,56
2025-05-01,S012,P010,48,50,25,1,72
2025-05-01,S012,P011,163,103,44,0,-10
2025-05-01,S012,P012,207,113,231,2,87
2025-05-01,S012,P013,215,24,191,0,48
2025-05-01,S012,P014,192,127,296,0,23
2025-05-01,S012,P015,69,112,28,2,151
2025-05-01,S012,P016,78,16,93,0,1
2025-05-01,S012,P017,229,169,195,0,203
2025-05-01,S012,P018,98,105,108,0,95
2025-05-01,S012,P019,95,60,61,0,94
2025-05-01,S012,P020,78,130,204,0,4
2025-05-01,S013,P001,231,44,153,0,122
2025-05-01,S013,P002,95,135,128,3,99
2025-05-01,S013,P003,127,45,81,2,89
2025-05-01,S013,P004,110,4,35,2,77
2025-05-01,S013,P005,177,97,114,0,160
2025-05-01,S013,P006,207,23,142,0,88
2025-05-01,S013,P007,38,162,108,0,92
2025-05-01,S013,P008,201,101,48,0,254
2025-05-01,S013,P009,42,88,85,1,44
2025-05-01,S013,P010,180,107,152,3,132
2025-05-01,S013,P011,168,57,95,2,128
2025-05-01,S013,P012,196,43,185,0,54
2025-05-01,S013,P013,89,48,69,0,68
2025-05-01,S013,P014,71,20,65,2,24
2025-05-01,S013,P015,219,113,48,1,283
2025-05-01,S013,P016,129,90,198,2,19
2025-05-01,S013,P017,145,103,169,-1,79
2025-05-01,S013,P018,65,112,99,0,78
2025-05-01,S013,P019,217,137,320,0,34
2025-05-01,S013,P020,96,101,173,2,22
2025-05-01,S014,P001,41,174,113,0,102
2025-05-01,S014,P002,65,114,161,3,15
2025-05-01,S014,P003,239,176,14,0,401
2025-05-01,S014,P004,65,105,27,0,143
2025-05-01,S014,P005,206,105,95,3,213
2025-05-01,S014,P006,146,37,81,2,100
2025-05-01,S014,P007,246,130,168,1,207
2025-05-01,S014,P008,182,101,132,2,149
2025-05-01,S014,P009,229,172,307,0,94
2025-05-01,S014,P010,106,12,51,3,64
2025-05-01,S014,P011,84,87,50,0,121
2025-05-01,S014,P012,36,131,58,0,109
2025-05-01,S014,P013,49,39,85,0,3
2025-05-01,S014,P014,157,150,95,3,209
2025-05-01,S014,P015,58,139,17,0,180
2025-05-01,S014,P016,79,54,99,3,31
2025-05-01,S014,P017,69,118,133,0,54
2025-05-01,S014,P018,41,179,102,2,116
2025-05-01,S014,P019,51,125,62,0,114
2025-05-01,S014,P020,118,29,69,3,75
2025-05-01,S015,P001,197,148,269,2,74
2025-05-01,S015,P002,190,132,175,0,147
2025-05-01,S015,P003,222,133,50,0,305
2025-05-01,S015,P004,236,23,140,1,118
2025-05-01,S015,P005,212,115,314,0,13
2025-05-01,S015,P006,181,30,34,0,177
2025-05-01,S015,P007,183,102,168,0,117
2025-05-01,S015,P008,228,54,139,2,141
2025-05-01,S015,P009,94,173,41,2,224
2025-05-01,S015,P010,233,6,23,0,216
2025-05-01,S015,P011,113,9,81,3,38
2025-05-01,S015,P012,70,13,77,3,3
2025-05-01,S015,P013,205,123,115,0,213
2025-05-01,S015,P014,76,133,90,0,119
2025-05-01,S015,P015,178,54,8,1,223
2025-05-01,S015,P016,185,166,45,1,305
2025-05-01,S015,P017,26,139,80,2,83
2025-05-01,S015,P018,170,126,69,2,225
2025-05-01,S015,P019,216,130,234,2,110
2025-05-01,S015,P020,138,27,19,2,144
2025-05-01,S016,P001,20,156,2,1,173
2025-05-01,S016,P002,41,90,17,1,113
2025-05-01,S016,P003,216,22,55,0,183
2025-05-01,S016,P004,163,128,149,1,141
2025-05-01,S016,P005,71,168,101,2,136
2025-05-01,S016,P006,65,152,12,1,204
2025-05-01,S016,P007,138,71,196,3,10
2025-05-01,S016,P008,103,106,151,3,55
2025-05-01,S016,P009,108,173,154,0,127
2025-05-01,S016,P010,245,43,255,0,33
2025-05-01,S016,P011,202,82,258,0,26
2025-05-01,S016,P012,160,32,101,2,89
2025-05-01,S016,P013,62,47,2,0,107
2025-05-01,S016,P014,39,51,75,2,13
2025-05-01,S016,P015,26,169,10,1,184
2025-05-01,S016,P016,83,178,163,0,98
2025-05-01,S016,P017,118,10,13,3,112
2025-05-01,S016,P018,138,0,5,0,133
2025-05-01,S016,P019,197,144,229,0,112
2025-05-01,S016,P020,57,111,28,2,138
2025-05-01,S017,P001,63,163,17,0,209
2025-05-01,S017,P002,231,18,190,0,59
2025-05-01,S017,P003,151,14,23,0,142
2025-05-01,S017,P004,156,7,161,0,2
2025-05-01,S017,P005,239,61,6,0,294
2025-05-01,S017,P006,102,36,110,2,26
2025-05-01,S017,P007,78,65,6,1,136
2025-05-01,S017,P008,103,100,154,2,47
2025-05-01,S017,P009,220,78,249,0,49
2025-05-01,S017,P010,200,48,224,1,23
2025-05-01,S017,P011,142,127,118,2,149
2025-05-01,S017,P012,248,26,255,0,19
2025-05-01,S017,P013,234,128,17,2,343
2025-05-01,S017,P014,114,33,145,0,2
2025-05-01,S017,P015,211,153,107,2,255
2025-05-01,S017,P016,140,10,125,0,25
2025-05-01,S017,P017,50,163,102,3,108
2025-05-01,S017,P018,137,180,135,0,182
2025-05-01,S017,P019,143,87,110,0,120
2025-05-01,S017,P020,175,26,62,-1,139
2025-05-01,S018,P001,159,82,116,3,122
2025-05-01,S018,P002,193,27,135,1,84
2025-05-01,S018,P003,235,16,8,1,242
2025-05-01,S018,P004,165,176,116,3,222
2025-05-01,S018,P005,225,164,99,3,287
2025-05-01,S018,P006,156,32,144,2,42
2025-05-01,S018,P007,186,53,216,0,23
2025-05-01,S018,P008,181,38,113,3,103
2025-05-01,S018,P009,83,174,101,0,156
2025-05-01,S018,P010,104,105,36,3,170
2025-05-01,S018,P011,249,139,296,3,89
2025-05-01,S018,P012,66,71,99,2,36
2025-05-01,S018,P013,40,21,20,0,41
2025-05-01,S018,P014,234,117,45,3,303
2025-05-01,S018,P015,235,6,154,0,87
2025-05-01,S018,P016,209,36,66,0,179
2025-05-01,S018,P017,73,159,229,3,0
2025-05-01,S018,P018,202,0,52,1,149
2025-05-01,S018,P019,32,135,111,3,53
2025-05-01,S018,P020,246,159,141,1,263
2025-05-01,S019,P001,135,176,15,3,293
2025-05-01,S019,P002,119,68,53,1,133
2025-05-01,S019,P003,60,154,178,3,33
2025-05-01,S019,P004,234,54,246,0,42
2025-05-01,S019,P005,151,47,138,0,60
2025-05-01,S019,P006,250,147,348,1,48
2025-05-01,S019,P007,68,106,39,0,135
2025-05-01,S019,P008,165,125,213,0,77
2025-05-01,S019,P009,52,155,17,1,189
2025-05-01,S019,P010,35,6,11,3,27
2025-05-01,S019,P011,166,148,213,3,98
2025-05-01,S019,P012,229,102,305,0,26
2025-05-01,S019,P013,238,159,286,0,111
2025-05-01,S019,P014,137,175,110,2,200
2025-05-01,S019,P015,70,13,77,1,5
2025-05-01,S019,P016,217,16,158,3,72
2025-05-01,S019,P017,111,9,106,0,14
2025-05-01,S019,P018,147,86,7,0,226
2025-05-01,S019,P019,61,142,67,0,136
2025-05-01,S019,P020,245,14,95,0,164
2025-05-01,S020,P001,181,56,219,2,16
2025-05-01,S020,P002,120,170,16,0,274
2025-05-01,S020,P003,226,61,0,2,285
2025-05-01,S020,P004,170,145,68,0,247
2025-05-01,S020,P005,68,178,23,1,222
2025-05-01,S020,P006,170,46,124,2,90
2025-05-01,S020,P007,234,61,98,1,196
2025-05-01,S020,P008,158,73,112,2,117
2025-05-01,S020,P009,29,129,1,0,157
2025-05-01,S020,P010,181,165,224,2,120
2025-05-01,S020,P011,245,2,118,0,129
2025-05-01,S020,P012,123,126,125,0,124
2025-05-01,S020,P013,226,177,29,3,371
2025-05-01,S020,P014,68,18,43,0,43
2025-05-01,S020,P015,103,48,119,1,31
2025-05-01,S020,P016,36,16,49,0,3
2025-05-01,S020,P017,26,61,70,0,17
2025-05-01,S020,P018,192,28,186,1,33
2025-05-01,S020,P019,91,54,38,0,107
2025-05-01,S020,P020,248,106,155,0,199
2025-05-01,S021,P001,214,111,127,0,198
2025-05-01,S021,P002,23,15,12,3,23
2025-05-01,S021,P003,160,109,213,0,56
2025-05-01,S021,P004,198,3,80,1,120
2025-05-01,S021,P005,121,40,60,0,101
2025-05-01,S021,P006,210,22,82,2,148
2025-05-01,S021,P007,195,8,192,1,10
2025-05-01,S021,P008,44,123,6,0,161
2025-05-01,S021,P009,174,69,169,1,73
2025-05-01,S021,P010,34,27,58,3,0
2025-05-01,S021,P011,186,87,223,0,50
2025-05-01,S021,P012,180,109,283,0,6
2025-05-01,S021,P013,183,65,91,0,157
2025-05-01,S021,P014,82,153,112,0,123
2025-05-01,S021,P015,204,145,255,2,92
2025-05-01,S021,P016,97,119,201,3,12
2025-05-01,S021,P017,241,8,248,2,0
2025-05-01,S021,P018,88,61,97,1,51
2025-05-01,S021,P019,244,67,311,0,0
2025-05-01,S021,P020,95,110,144,0,61
2025-05-01,S022,P001,123,108,130,0,101
2025-05-01,S022,P002,248,167,315,1,99
2025-05-01,S022,P003,189,46,16,0,219
2025-05-01,S022,P004,197,165,78,0,284
2025-05-01,S022,P005,210,114,28,2,294
2025-05-01,S022,P006,119,78,25,3,169
2025-05-01,S022,P007,241,62,223,3,77
2025-05-01,S022,P008,166,25,105,1,85
2025-05-01,S022,P009,62,132,78,1,115
2025-05-01,S022,P010,106,117,204,2,17
2025-05-01,S022,P011,193,60,203,1,49
2025-05-01,S022,P012,146,104,222,0,28
2025-05-01,S022,P013,46,121,38,3,126
2025-05-01,S022,P014,31,151,168,3,11
2025-05-01,S022,P015,245,81,221,2,103
2025-05-01,S022,P016,219,168,224,0,163
2025-05-01,S022,P017,125,148,84,0,189
2025-05-01,S022,P018,236,173,4,0,405
2025-05-01,S022,P019,178,169,41,0,306
2025-05-01,S022,P020,86,59,0,0,145
2025-05-01,S023,P001,106,71,34,1,142
2025-05-01,S023,P002,155,103,2,2,254
2025-05-01,S023,P003,140,8,129,0,19
2025-05-01,S023,P004,222,144,47,0,319
2025-05-01,S023,P005,239,176,27,1,387
2025-05-01,S023,P006,178,17,78,3,114
2025-05-01,S023,P007,146,26,72,0,100
2025-05-01,S023,P008,148,135,97,2,184
2025-05-01,S023,P009,157,166,2,2,319
2025-05-01,S023,P010,99,169,13,0,255
2025-05-01,S023,P011,203,113,197,0,119
2025-05-01,S023,P012,208,0,36,2,170
2025-05-01,S023,P013,48,9,26,2,29
2025-05-01,S023,P014,81,150,112,3,116
2025-05-01,S023,P015,36,57,89,1,3
2025-05-01,S023,P016,41,48,46,2,41
2025-05-01,S023,P017,80,27,104,2,1
2025-05-01,S023,P018,112,104,88,0,128
2025-05-01,S023,P019,246,109,118,0,237
2025-05-01,S023,P020,146,133,57,2,220
2025-05-01,S024,P001,132,104,183,0,53
2025-05-01,S024,P002,172,48,92,0,128
2025-05-01,S024,P003,238,66,236,1,67
2025-05-01,S024,P004,144,46,32,0,158
2025-05-01,S024,P005,180,21,145,1,55
2025-05-01,S024,P006,98,88,177,0,9
2025-05-01,S024,P007,111,6,92,0,25
2025-05-01,S024,P008,37,48,78,2,5
2025-05-01,S024,P009,134,100,120,0,114
2025-05-01,S024,P010,209,86,215,0,80
2025-05-01,S024,P011,80,166,50,3,193
2025-05-01,S024,P012,184,153,56,2,279
2025-05-01,S024,P013,60,132,75,2,115
2025-05-01,S024,P014,131,66,190,2,5
2025-05-01,S024,P015,223,66,119,0,170
2025-05-01,S024,P016,217,45,240,3,19
2025-05-01,S024,P017,151,154,247,3,55
2025-05-01,S024,P018,218,37,31,0,224
2025-05-01,S024,P019,25,7,18,0,14
2025-05-01,S024,P020,249,72,299,2,20
2025-05-01,S025,P001,112,23,65,3,67
2025-05-01,S025,P002,190,54,65,3,176
2025-05-01,S025,P003,128,81,110,3,96
2025-05-01,S025,P004,33,152,16,1,168
2025-05-01,S025,P005,38,175,62,1,150
2025-05-01,S025,P006,140,147,175,1,111
2025-05-01,S025,P007,105,119,109,1,114
2025-05-01,S025,P008,21,126,26,0,121
2025-05-01,S025,P009,113,143,181,0,75
2025-05-01,S025,P010,103,43,49,1,96
2025-05-01,S025,P011,65,118,169,2,12
2025-05-01,S025,P012,186,32,4,0,214
2025-05-01,S025,P013,102,55,29,0,128
2025-05-01,S025,P014,72,73,79,2,64
2025-05-01,S025,P015,60,134,30,0,164
2025-05-01,S025,P016,239,70,89,2,218
2025-05-01,S025,P017,125,78,118,2,83
2025-05-01,S025,P018,85,62,120,3,24
2025-05-01,S025,P019,211,155,188,0,178
2025-05-01,S025,P020,20,70,70,1,19
2025-05-01,S026,P001,72,44,41,1,74
2025-05-01,S026,P002,23,62,1,0,84
2025-05-01,S026,P003,42,148,118,0,72
2025-05-01,S026,P004,35,57,69,0,23
2025-05-01,S026,P005,21,75,44,0,52
2025-05-01,S026,P006,161,80,138,0,103
2025-05-01,S026,P007,195,74,148,0,121
2025-05-01,S026,P008,50,137,108,0,79
2025-05-01,S026,P009,240,44,240,3,41
2025-05-01,S026,P010,142,168,185,0,125
2025-05-01,S026,P011,176,57,150,2,81
2025-05-01,S026,P012,194,172,26,0,340
2025-05-01,S026,P013,211,131,215,3,124
2025-05-01,S026,P014,56,52,96,1,11
2025-05-01,S026,P015,192,158,14,0,336
2025-05-01,S026,P016,147,43,104,0,86
2025-05-01,S026,P017,200,151,208,3,140
2025-05-01,S026,P018,148,146,93,0,201
2025-05-01,S026,P019,36,18,31,0,23
2025-05-01,S026,P020,135,29,162,1,1
2025-05-01,S027,P001,150,167,210,0,107
2025-05-01,S027,P002,231,109,125,2,213
2025-05-01,S027,P003,68,13,32,0,49
2025-05-01,S027,P004,21,72,64,0,29
2025-05-01,S027,P005,85,73,7,2,149
2025-05-01,S027,P006,56,56,3,0,109
2025-05-01,S027,P007,126,106,7,2,223
2025-05-01,S027,P008,32,6,7,0,31
2025-05-01,S027,P009,80,158,77,2,159
2025-05-01,S027,P010,42,88,120,1,9
2025-05-01,S027,P011,89,55,143,3,0
2025-05-01,S027,P012,246,104,170,0,180
2025-05-01,S027,P013,91,105,111,1,84
2025-05-01,S027,P014,164,154,163,1,154
2025-05-01,S027,P015,44,26,25,0,45
2025-05-01,S027,P016,97,103,44,1,155
2025-05-01,S027,P017,134,78,63,0,149
2025-05-01,S027,P018,185,34,198,0,21
2025-05-01,S027,P019,61,84,38,2,105
2025-05-01,S027,P020,74,27,22,0,79
2025-05-01,S028,P001,139,17,99,2,55
2025-05-01,S028,P002,151,53,175,0,29
2025-05-01,S028,P003,21,88,60,0,49
2025-05-01,S028,P004,195,35,71,0,159
2025-05-01,S028,P005,96,33,46,3,80
2025-05-01,S028,P006,36,128,78,0,86
2025-05-01,S028,P007,90,71,35,0,126
2025-05-01,S028,P008,83,155,154,1,83
2025-05-01,S028,P009,149,58,103,0,104
2025-05-01,S028,P010,57,106,81,2,80
2025-05-01,S028,P011,84,60,36,1,107
2025-05-01,S028,P012,120,86,125,3,78
2025-05-01,S028,P013,72,14,20,0,66
2025-05-01,S028,P014,175,176,81,0,270
2025-05-01,S028,P015,126,3,72,3,54
2025-05-01,S028,P016,30,180,183,2,25
2025-05-01,S028,P017,197,20,7,3,207
2025-05-01,S028,P018,62,43,15,0,90
2025-05-01,S028,P019,203,175,353,0,25
2025-05-01,S028,P020,89,124,9,3,201
2025-05-01,S029,P001,109,34,119,2,-10
